THERMO                                                                          
   300.000  1500.000  5000.000                                                  
C15H32    10/ 9/14 THERMC  15H  32    0    0G   300.000  5000.000 1393.000   141
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
ROO_3     10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   151
 4.42849954E+01 7.97742885E-02-2.84506214E-05 4.55688198E-09-2.70510260E-13    2
-6.12922520E+04-1.91603497E+02-2.71738530E+00 1.95682860E-01-1.35331483E-04    3
 4.87243249E-08-7.20797538E-12-4.63819238E+04 5.75598834E+01                   4
ROOH_4    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
ROO_4     10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   151
 4.42849954E+01 7.97742885E-02-2.84506214E-05 4.55688198E-09-2.70510260E-13    2
-6.12922520E+04-1.91603497E+02-2.71738530E+00 1.95682860E-01-1.35331483E-04    3
 4.87243249E-08-7.20797538E-12-4.63819238E+04 5.75598834E+01                   4
ROOH_5    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
ROO_5     10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   151
 4.42849954E+01 7.97742885E-02-2.84506214E-05 4.55688198E-09-2.70510260E-13    2
-6.12922520E+04-1.91603497E+02-2.71738530E+00 1.95682860E-01-1.35331483E-04    3
 4.87243249E-08-7.20797538E-12-4.63819238E+04 5.75598834E+01                   4
ROOH_6    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
ROO_6     10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1858.000   151
 4.44838654E+01 7.95195296E-02-2.83427902E-05 4.53789278E-09-2.69315264E-13    2
-6.25330034E+04-1.93128074E+02-1.95422058E+00 1.93580053E-01-1.33017682E-04    3
 4.75718336E-08-6.99528245E-12-4.77572125E+04 5.32070510E+01                   4
ROOH_7    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
ROO_7     10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1848.000   151
 4.36329146E+01 8.03146943E-02-2.86355526E-05 4.58571133E-09-2.72190418E-13    2
-5.89013999E+04-1.86971253E+02-1.91287505E+00 1.90446041E-01-1.27717880E-04    3
 4.44136062E-08-6.35635921E-12-4.42488817E+04 5.52369772E+01                   4
ROOH_8    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
ROO_8     10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   151
 4.42849954E+01 7.97742885E-02-2.84506214E-05 4.55688198E-09-2.70510260E-13    2
-6.12922520E+04-1.91603497E+02-2.71738530E+00 1.95682860E-01-1.35331483E-04    3
 4.87243249E-08-7.20797538E-12-4.63819238E+04 5.75598834E+01                   4
ROOH_9    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
ROO_9     10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   151
 4.42849954E+01 7.97742885E-02-2.84506214E-05 4.55688198E-09-2.70510260E-13    2
-6.12922520E+04-1.91603497E+02-2.71738530E+00 1.95682860E-01-1.35331483E-04    3
 4.87243249E-08-7.20797538E-12-4.63819238E+04 5.75598834E+01                   4
ROOH_10   10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
ROO_10    10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   151
 4.42849954E+01 7.97742885E-02-2.84506214E-05 4.55688198E-09-2.70510260E-13    2
-6.12922520E+04-1.91603497E+02-2.71738530E+00 1.95682860E-01-1.35331483E-04    3
 4.87243249E-08-7.20797538E-12-4.63819238E+04 5.75598834E+01                   4
ROOH_11   10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
ROO_11    10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1858.000   151
 4.44838654E+01 7.95195296E-02-2.83427902E-05 4.53789278E-09-2.69315264E-13    2
-6.25330034E+04-1.93128074E+02-1.95422058E+00 1.93580053E-01-1.33017682E-04    3
 4.75718336E-08-6.99528245E-12-4.77572125E+04 5.32070510E+01                   4
ROOH_12   10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
ROO_12    10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1848.000   151
 4.36329146E+01 8.03146943E-02-2.86355526E-05 4.58571133E-09-2.72190418E-13    2
-5.89013999E+04-1.86971253E+02-1.91287505E+00 1.90446041E-01-1.27717880E-04    3
 4.44136062E-08-6.35635921E-12-4.42488817E+04 5.52369772E+01                   4
ROOH_13   10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
ROO_13    10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   151
 4.42849954E+01 7.97742885E-02-2.84506214E-05 4.55688198E-09-2.70510260E-13    2
-6.12922520E+04-1.91603497E+02-2.71738530E+00 1.95682860E-01-1.35331483E-04    3
 4.87243249E-08-7.20797538E-12-4.63819238E+04 5.75598834E+01                   4
ROOH_14   10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
ROO_14    10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1848.000   151
 4.36329146E+01 8.03146943E-02-2.86355526E-05 4.58571133E-09-2.72190418E-13    2
-5.89013999E+04-1.86971253E+02-1.91287505E+00 1.90446041E-01-1.27717880E-04    3
 4.44136062E-08-6.35635921E-12-4.42488817E+04 5.52369772E+01                   4
ROOH_1    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
QOOH_1A   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1392.000   161
 5.32489102E+01 6.84986944E-02-2.36221227E-05 3.68760642E-09-2.14765450E-13    2
-5.65000885E+04-2.40907880E+02-2.56884364E+00 1.97389158E-01-1.38424008E-04    3
 5.08393687E-08-7.75996418E-12-3.68309378E+04 5.96261374E+01                   4
ROOH_1    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
QOOH_1B   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1389.000   161
 5.16571840E+01 6.99158622E-02-2.41245634E-05 3.76738052E-09-2.19462742E-13    2
-5.82870440E+04-2.31676667E+02 8.92717686E-01 1.79309605E-01-1.12442306E-04    3
 3.56723954E-08-4.59569961E-12-3.95755380E+04 4.44933884E+01                   4
ROOH_1    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
QOOH_1C   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1390.000   161
 5.32931707E+01 6.76595504E-02-2.31646707E-05 3.59943927E-09-2.08976394E-13    2
-5.78748793E+04-2.41287723E+02-2.82066397E+00 1.95273326E-01-1.33368808E-04    3
 4.67258590E-08-6.68224903E-12-3.80325265E+04 6.13251232E+01                   4
ROOH_1    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
QOOH_1D   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1390.000   161
 5.32931707E+01 6.76595504E-02-2.31646707E-05 3.59943927E-09-2.08976394E-13    2
-5.78748793E+04-2.41287723E+02-2.82066397E+00 1.95273326E-01-1.33368808E-04    3
 4.67258590E-08-6.68224903E-12-3.80325265E+04 6.13251232E+01                   4
ROOH_1    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
QOOH_1E   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1390.000   161
 5.32931707E+01 6.76595504E-02-2.31646707E-05 3.59943927E-09-2.08976394E-13    2
-5.78748793E+04-2.41287723E+02-2.82066397E+00 1.95273326E-01-1.33368808E-04    3
 4.67258590E-08-6.68224903E-12-3.80325265E+04 6.13251232E+01                   4
ROOH_1    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1847.000   161
 4.59598820E+01 8.06410551E-02-2.87963251E-05 4.61657259E-09-2.74244962E-13    2
-7.71366652E+04-2.01151705E+02-3.03811501E+00 1.99963569E-01-1.36856910E-04    3
 4.82742935E-08-6.96230076E-12-6.14748938E+04 5.90730595E+01                   4
QOOH_1F   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1389.000   161
 5.16571840E+01 6.99158622E-02-2.41245634E-05 3.76738052E-09-2.19462742E-13    2
-5.82870440E+04-2.31676667E+02 8.92717686E-01 1.79309605E-01-1.12442306E-04    3
 3.56723954E-08-4.59569961E-12-3.95755380E+04 4.44933884E+01                   4
ROOH_2    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
QOOH_2A   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1858.000   161
 4.64900552E+01 7.76227974E-02-2.77429063E-05 4.45024439E-09-2.64467941E-13    2
-5.57825708E+04-2.02134567E+02-2.21682069E+00 1.98104872E-01-1.39043970E-04    3
 5.04470676E-08-7.47640545E-12-4.03838308E+04 5.58975135E+01                   4
ROOH_2    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
QOOH_2C   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1391.000   161
 5.39387068E+01 6.72466540E-02-2.30502115E-05 3.58433138E-09-2.08203528E-13    2
-6.14303091E+04-2.46309290E+02-2.95221002E+00 1.99160858E-01-1.40376933E-04    3
 5.13688760E-08-7.73966641E-12-4.15350993E+04 5.96481002E+01                   4
ROOH_2    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
QOOH_2D   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1391.000   161
 5.39387068E+01 6.72466540E-02-2.30502115E-05 3.58433138E-09-2.08203528E-13    2
-6.14303091E+04-2.46309290E+02-2.95221002E+00 1.99160858E-01-1.40376933E-04    3
 5.13688760E-08-7.73966641E-12-4.15350993E+04 5.96481002E+01                   4
ROOH_2    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
QOOH_2E   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1391.000   161
 5.39387068E+01 6.72466540E-02-2.30502115E-05 3.58433138E-09-2.08203528E-13    2
-6.14303091E+04-2.46309290E+02-2.95221002E+00 1.99160858E-01-1.40376933E-04    3
 5.13688760E-08-7.73966641E-12-4.15350993E+04 5.96481002E+01                   4
ROOH_2    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
QOOH_2F   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1389.000   161
 5.23804307E+01 6.93156791E-02-2.39204138E-05 3.73579548E-09-2.17634421E-13    2
-6.18622700E+04-2.37107688E+02 6.58433437E-01 1.83521142E-01-1.19801264E-04    3
 4.04223709E-08-5.65482146E-12-4.30589914E+04 4.33197759E+01                   4
ROOH_2    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
QOOH_2G   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1858.000   161
 4.64900552E+01 7.76227974E-02-2.77429063E-05 4.45024439E-09-2.64467941E-13    2
-5.57825708E+04-2.02134567E+02-2.21682069E+00 1.98104872E-01-1.39043970E-04    3
 5.04470676E-08-7.47640545E-12-4.03838308E+04 5.58975135E+01                   4
ROOH_2    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1857.000   161
 4.67223060E+01 8.00016439E-02-2.85755605E-05 4.58193142E-09-2.72216268E-13    2
-8.07384771E+04-2.06829409E+02-3.02543025E+00 2.02841284E-01-1.41809129E-04    3
 5.12665819E-08-7.57492561E-12-6.49906975E+04 5.67926379E+01                   4
QOOH_2H   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1391.000   161
 5.39387068E+01 6.72466540E-02-2.30502115E-05 3.58433138E-09-2.08203528E-13    2
-6.14303091E+04-2.46309290E+02-2.95221002E+00 1.99160858E-01-1.40376933E-04    3
 5.13688760E-08-7.73966641E-12-4.15350993E+04 5.96481002E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
QOOH_3A   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   161
 4.63245906E+01 7.78205377E-02-2.78247765E-05 4.46453094E-09-2.65363149E-13    2
-5.45547572E+04-2.00795880E+02-2.98895707E+00 2.00245194E-01-1.41404075E-04    3
 5.16160552E-08-7.69047236E-12-3.90071575E+04 6.02921927E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
QOOH_3B   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1390.000   161
 5.28469907E+01 6.90001053E-02-2.38308450E-05 3.72393829E-09-2.17033595E-13    2
-6.09415355E+04-2.39525399E+02-1.05006802E-01 1.85305870E-01-1.20230434E-04    3
 3.97717075E-08-5.37883051E-12-4.16828009E+04 4.77002125E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
QOOH_3D   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1392.000   161
 5.35565350E+01 6.77716006E-02-2.32721460E-05 3.62295773E-09-2.10605405E-13    2
-6.01166841E+04-2.43735382E+02-3.19778160E+00 1.99218361E-01-1.40070470E-04    3
 5.11549956E-08-7.69711615E-12-4.02437938E+04 6.15568080E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
QOOH_3E   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1392.000   161
 5.35565350E+01 6.77716006E-02-2.32721460E-05 3.62295773E-09-2.10605405E-13    2
-6.01166841E+04-2.43735382E+02-3.19778160E+00 1.99218361E-01-1.40070470E-04    3
 5.11549956E-08-7.69711615E-12-4.02437938E+04 6.15568080E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
QOOH_3F   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1390.000   161
 5.28469907E+01 6.90001053E-02-2.38308450E-05 3.72393829E-09-2.17033595E-13    2
-6.09415355E+04-2.39525399E+02-1.05006802E-01 1.85305870E-01-1.20230434E-04    3
 3.97717075E-08-5.37883051E-12-4.16828009E+04 4.77002125E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
QOOH_3G   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1860.000   161
 4.63245906E+01 7.78205377E-02-2.78247765E-05 4.46453094E-09-2.65363149E-13    2
-5.45547572E+04-2.00795880E+02-2.98895707E+00 2.00245194E-01-1.41404075E-04    3
 5.16160552E-08-7.69047236E-12-3.90071575E+04 6.02921927E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
 4.65470674E+01 8.02026774E-02-2.86572565E-05 4.59603653E-09-2.73094076E-13    2
-7.95031631E+04-2.05424479E+02-3.69238659E+00 2.04564747E-01-1.43618384E-04    3
 5.21307985E-08-7.72882494E-12-6.36311484E+04 6.06904205E+01                   4
QOOH_3H   10/ 9/14 THERMC  15H  31O   2    0G   300.000  5000.000 1392.000   161
 5.35565350E+01 6.77716006E-02-2.32721460E-05 3.62295773E-09-2.10605405E-13    2
-6.01166841E+04-2.43735382E+02-3.19778160E+00 1.99218361E-01-1.40070470E-04    3
 5.11549956E-08-7.69711615E-12-4.02437938E+04 6.15568080E+01                   4
ROOH_3    10/ 9/14 THERMC  15H  32O   2    0G   300.000  5000.000 1859.000   161
